CNY,BRL,CAD,CHF,DKK,HKD,INR,JPY,KRW,MXN,MYR,NOK,SEK,SGD,THB,TWD,AUD,EUR,GBP,NZD,ZAR,
6.5914,1.6621,0.9946,0.9611,5.4469,7.7848,45.36,82.47,1107.4,12.0568,3.037,5.771,6.4362,1.2736,30.71,28.78,0.9905894006934125,0.7305669199298656,0.6215426689042203,1.2966804979253113,7.2288,
6.5864,1.667,0.9955,0.9659,5.4677,7.7899,45.64,83.11,1120.9,12.0757,3.044,5.8176,6.4583,1.2768,30.79,28.93,0.9939369843951894,0.7332991127080737,0.6198859409868585,1.3024225058609011,7.2565,
6.5917,1.6655,0.99,0.9755,5.5152,7.7945,45.6,83.52,1126.3,12.0673,3.051,5.866,6.4907,1.2829,30.77,29.17,0.9999000099990001,0.7396449704142012,0.6255473539346929,1.3171759747102214,7.3075,
6.5965,1.6665,0.9883,0.9708,5.534,7.7952,45.44,83.32,1125.9,12.0446,3.052,5.8404,6.5005,1.2821,30.72,29.35,0.9976057462090983,0.742170105388155,0.6241028521500342,1.321353065539112,7.3085,
6.5884,1.668,0.9885,0.9677,5.5252,7.7941,45.41,83.79,1121.3,12.1299,3.052,5.8287,6.4828,1.28,30.69,29.43,1.0011012113324658,0.7410701052319549,0.6200396825396826,1.3303179459890913,7.305,
6.5884,1.6724,0.9853,0.9616,5.5042,7.7898,45.4,83.73,1115.3,12.0875,3.043,5.7558,6.4234,1.2796,30.6,29.43,1.001602564102564,0.7381708127260648,0.6225487144369046,1.3287270794578794,7.2435,
6.585,1.6605,0.9839,0.9508,5.477,7.7872,45.25,83.25,1114.5,12.0441,3.044,5.707,6.41,1.2757,30.59,29.42,0.9885330170027679,0.7346459006758742,0.6183527083848628,1.3164823591363874,7.186,
6.5731,1.6645,0.9827,0.9483,5.4518,7.7844,45.1,83.22,1111.0,12.0085,3.033,5.6727,6.3946,1.2736,30.55,29.4,0.9858044164037855,0.731368390258173,0.6155740227762388,1.3099292638197537,7.12,
6.5731,1.6645,0.9827,0.9483,5.4518,7.7844,45.1,83.22,1111.0,12.0085,3.033,5.6727,6.3946,1.2736,30.55,29.4,0.9858044164037855,0.731368390258173,0.6155740227762388,1.3099292638197537,7.12,
6.5795,1.666,0.986,0.9393,5.4558,7.7925,45.15,82.94,1125.35,12.0983,3.041,5.6769,6.4301,1.2791,30.6,29.53,1.00080064051241,0.7320108337603396,0.62000124000248,1.335113484646195,7.14,
6.5741,1.6737,0.9922,0.932,5.4187,7.7945,45.06,82.39,1125.2,12.1824,3.046,5.6274,6.3941,1.2772,30.59,29.57,0.9999000099990001,0.7268498328245385,0.61648480364959,1.341741580571582,7.1265,
6.572,1.6617,0.9842,0.9252,5.4048,7.7957,45.4,81.67,1130.55,12.1762,3.064,5.6006,6.3889,1.2756,30.6,29.76,0.9912767644726408,0.724952878062926,0.6208866261020738,1.337613697164259,7.068,
6.5749,1.6597,0.9808,0.9282,5.4192,7.7933,45.26,81.76,1125.0,12.1261,3.051,5.6568,6.4289,1.2727,30.62,29.74,0.9847365829640571,0.7269026677327907,0.621967906456027,1.3308490817141336,6.9876,
6.5713,1.6598,0.9737,0.9305,5.4054,7.7883,45.18,81.94,1123.7,12.113,3.049,5.6138,6.3442,1.272,30.57,29.74,0.982897582071948,0.7250054375407816,0.6154982458299993,1.329433661260303,6.9538,
6.57,1.66,0.9742,0.9284,5.3973,7.7887,44.82,81.86,1123.5,12.0882,3.033,5.5778,6.3122,1.2707,30.52,29.54,0.984348853233586,0.7239556939115326,0.6131583788092464,1.3319126265316994,6.9396,
6.5723,1.66,0.9733,0.922,5.3748,7.7897,44.81,81.62,1121.0,12.1114,3.0345,5.5499,6.3185,1.2694,30.52,29.63,0.9845426799251747,0.7210325185665873,0.6130831953896144,1.3473457289140394,6.8885,
6.5717,1.655,0.9746,0.9306,5.3462,7.7891,45.04,82.41,1115.4,12.0301,3.03,5.5719,6.3249,1.268,30.45,29.47,0.9870693909781859,0.7170000717000071,0.6147792942333702,1.3508037282182899,6.901,
6.567,1.6432,0.9715,0.9263,5.3315,7.7879,44.89,82.35,1117.5,12.0066,3.028,5.5728,6.3447,1.2665,30.44,29.36,0.989021857383048,0.7151541157119359,0.6153846153846154,1.3574046423238768,6.8901,
6.554,1.6532,0.9737,0.9256,5.3356,7.7858,44.95,82.12,1115.35,12.032,3.029,5.5594,6.3557,1.2655,30.39,29.35,0.9891196834817014,0.7155123068116772,0.6171315724512466,1.3581420616596498,6.878,
6.5684,1.6542,0.9712,0.9346,5.3591,7.7875,45.03,82.69,1115.0,12.001,3.032,5.5828,6.3658,1.2675,30.33,29.42,0.9888262632255512,0.718803910293272,0.6186587478346943,1.3497098123903362,6.8833,
6.558,1.6553,0.9686,0.9298,5.363,7.7867,44.88,82.78,1114.45,11.9681,3.0315,5.5745,6.337,1.2675,30.29,29.35,0.989021857383048,0.7191140514885661,0.6172077521293667,1.3517166801838334,6.8675,
6.5731,1.6589,0.9729,0.932,5.3953,7.789,45.17,82.98,1123.7,11.9641,3.0345,5.6547,6.3893,1.2715,30.38,29.46,0.9983028850953379,0.7234319612240468,0.6225487144369046,1.3588802826470987,6.8875,
6.5742,1.6612,0.9732,0.9276,5.3792,7.7877,45.24,81.77,1126.0,11.9211,3.038,5.6303,6.3695,1.2682,30.36,29.56,0.9891196834817014,0.7212925562608193,0.6237135907191418,1.3424620754463685,6.879,
6.5696,1.6658,0.9758,0.9253,5.3355,7.791,44.99,81.65,1127.0,11.9188,3.0365,5.6061,6.3496,1.2675,30.33,29.48,0.9927529038022436,0.7155635062611807,0.6180087757246152,1.3559322033898304,6.851,
6.573,1.6673,0.9831,0.9187,5.3397,7.7959,45.22,80.82,1135.6,12.0033,3.065,5.6545,6.4153,1.2805,30.41,29.54,1.0101010101010102,0.715922107674685,0.6225099601593626,1.3693002875530604,6.9682,
6.5713,1.6685,0.9921,0.912,5.3572,7.7962,45.0,80.17,1132.6,12.0842,3.049,5.6685,6.4762,1.2817,30.38,29.53,1.016053647632595,0.7182876023559833,0.6239081607187422,1.3709898546750754,7.007,
6.5743,1.6723,0.9886,0.8998,5.3183,7.8012,45.12,78.74,1133.1,12.0997,3.053,5.6555,6.4105,1.2782,30.26,29.55,1.0180189351521938,0.7132158904500393,0.619463544570402,1.3873473917869035,7.0705,
6.5689,1.6727,0.9846,0.9025,5.2737,7.7999,45.06,81.14,1126.0,12.0584,3.051,5.5942,6.308,1.2744,30.27,29.59,1.0047221943132725,0.7071635669330316,0.6177796997590659,1.3704262025489926,6.988,
6.5635,1.6638,0.9772,0.9057,5.2572,7.7983,44.98,81.11,1121.5,11.9905,3.031,5.5586,6.2844,1.2672,30.25,29.56,0.9956192751891677,0.7050197405527354,0.6144015728680265,1.3646288209606987,6.9351,
6.551,1.6632,0.9769,0.9041,5.2472,7.7925,44.95,81.0,1120.6,11.987,3.028,5.5689,6.3009,1.2631,30.19,29.56,0.9883376161296699,0.7036307345904869,0.6102398242509306,1.3487995683841383,6.8882,
6.5591,1.6609,0.982,0.9064,5.2796,7.7925,44.8,80.94,1124.1,12.004,3.0255,5.5895,6.3372,1.2654,30.27,29.57,0.9896091044037606,0.7080147267063155,0.6155361319709467,1.35189941868325,6.919,
6.558,1.6565,0.9748,0.9061,5.2516,7.7937,44.69,80.82,1118.6,11.9532,3.0265,5.5402,6.3073,1.2603,30.23,29.57,0.9785693316371464,0.7042253521126761,0.6188501763723003,1.3306719893546242,6.8536,
6.5568,1.656,0.9779,0.9143,5.2714,7.7931,44.6,81.12,1110.7,11.933,3.025,5.5761,6.3552,1.2605,30.23,29.43,0.9725734292939117,0.7070135746606334,0.6216585851050603,1.3238019592268997,6.8422,
6.5643,1.6591,0.9757,0.9169,5.2853,7.7996,44.8,81.67,1111.5,11.9561,3.025,5.5854,6.3674,1.2612,30.28,29.48,0.9726680284019065,0.7090187180941576,0.6240639041437843,1.325556733828208,6.8652,
6.56,1.6559,0.9758,0.9205,5.2929,7.7935,44.7,82.38,1112.2,11.965,3.0285,5.6072,6.3544,1.262,30.32,29.47,0.9742790335151987,0.7097232079488999,0.6256647688168679,1.323276432446738,6.8651,
6.5558,1.6274,0.9715,0.9213,5.2899,7.7843,44.75,82.98,1100.5,11.9211,3.0255,5.5881,6.336,1.2621,30.32,29.47,0.9690861517588913,0.7094714437743881,0.6235191420376606,1.312163758037003,6.8105,
6.5483,1.6287,0.9717,0.9157,5.2569,7.775,44.54,82.76,1097.25,11.917,3.025,5.5334,6.3134,1.26,30.24,29.4,0.9654373431164317,0.7050694493407601,0.6231306081754736,1.3090718680455558,6.7675,
6.5477,1.6156,0.9629,0.9243,5.2455,7.7784,44.44,84.05,1086.7,11.829,3.0255,5.4971,6.2937,1.2606,30.26,29.25,0.962741888899586,0.7034822370735139,0.6198859409868585,1.3041210224308815,6.702,
6.5385,1.6099,0.9677,0.9224,5.2436,7.7712,44.3,83.98,1086.45,11.8552,3.0254,5.4964,6.3126,1.2602,30.2,29.24,0.9659969088098919,0.7031854299978905,0.62000124000248,1.3036110024768608,6.6901,
6.539,1.6083,0.9635,0.9242,5.2391,7.7715,44.3,84.65,1086.5,11.8216,3.025,5.4652,6.3186,1.2605,30.17,29.31,0.9665571235260004,0.7027406886858749,0.6141751627564181,1.2983640612827838,6.7183,
6.544,1.6021,0.9587,0.9172,5.2014,7.7729,44.06,85.26,1084.0,11.7866,3.024,5.4561,6.2971,1.2602,30.13,28.99,0.9592326139088729,0.6976906439684644,0.6129704548240775,1.2846865364850977,6.6875,
6.542,1.5925,0.9593,0.9178,5.2194,7.77,44.18,84.98,1088.6,11.7922,3.028,5.4745,6.3223,1.2611,30.07,28.94,0.9563886763580718,0.6999370056694897,0.6133464180569185,1.2865045670912132,6.6901,
6.535,1.5765,0.9564,0.9105,5.1652,7.7671,44.05,84.99,1082.0,11.746,3.0215,5.3976,6.2176,1.257,30.01,28.92,0.9495774380400722,0.6926646810279143,0.6119576525304449,1.278772378516624,6.6455,
6.5381,1.579,0.9547,0.9067,5.1591,7.7682,44.33,84.58,1085.5,11.7412,3.019,5.4272,6.2449,1.2556,30.06,28.98,0.9493070058857035,0.6918500069185001,0.6102770657878677,1.2794268167860798,6.6474,
6.5402,1.5895,0.9624,0.898,5.1595,7.7729,44.17,83.79,1091.8,11.823,3.026,5.4702,6.2989,1.2588,30.16,29.08,0.9551098376313276,0.6918021445866482,0.6148927012236365,1.2738853503184713,6.7292,
6.5333,1.5923,0.9638,0.8939,5.1509,7.7753,44.46,83.59,1086.3,11.8055,3.023,5.4367,6.2494,1.2556,30.14,29.0,0.952018278750952,0.6907508461697865,0.6140620202640467,1.2659830358273199,6.7751,
6.531,1.5825,0.9626,0.8924,5.157,7.7734,44.39,83.23,1086.55,11.76,3.0215,5.4148,6.2235,1.248,30.13,29.0,0.9502993442934524,0.6913716814159292,0.6116207951070336,1.2626262626262625,6.856,
6.5317,1.5721,0.9615,0.8935,5.1634,7.7733,44.26,83.13,1087.0,11.7022,3.0215,5.383,6.1947,1.2424,30.12,29.04,0.9471490812653911,0.6923769300006924,0.6125574272588055,1.2545477355413372,6.8265,
6.5286,1.595,0.9689,0.8986,5.2464,7.7763,44.36,82.43,1088.0,11.7785,3.022,5.4893,6.313,1.2489,30.1,29.08,0.9532888465204957,0.7036802476954471,0.616180910715386,1.2708095056551023,6.87,
6.5303,1.58,0.9572,0.899,5.2086,7.7774,44.49,82.41,1085.7,11.696,3.023,5.428,6.2315,1.245,30.03,29.07,0.9517464547444561,0.6983727913960472,0.6129328838492185,1.27000254000508,6.8335,
6.5254,1.5683,0.9523,0.8914,5.1383,7.7705,44.33,82.58,1076.5,11.6203,3.015,5.3517,6.1234,1.2385,29.93,29.0,0.9365926758452748,0.68903741473162,0.6095702529716549,1.254075746175069,6.7729,
6.492,1.5635,0.9518,0.8821,5.1126,7.7669,44.26,81.81,1079.5,11.6055,3.007,5.3494,6.0854,1.2341,29.89,28.85,0.9304922303898763,0.6856359273225917,0.6034274680183442,1.2467273407305821,6.7135,
6.5067,1.566,0.9535,0.8865,5.1271,7.7707,44.36,81.92,1080.8,11.602,3.003,5.3743,6.116,1.2338,29.89,28.88,0.9315323707498836,0.6875214850464078,0.6054368226675546,1.2476606363069245,6.7025,
6.5277,1.5701,0.9541,0.8806,5.1157,7.7717,44.41,81.93,1081.1,11.6175,2.992,5.3559,6.0838,1.2355,29.92,28.89,0.9330969487729774,0.686059275521405,0.6061708189367764,1.2506253126563283,6.73,
6.527,1.5636,0.9508,0.8803,5.0969,7.7707,44.51,81.93,1083.6,11.5736,2.988,5.3231,6.1023,1.2321,29.95,28.9,0.9283327144448571,0.6837606837606838,0.6073489219556635,1.2422360248447204,6.692,
6.5112,1.5685,0.955,0.8807,5.0864,7.769,44.0,82.6,1078.8,11.5954,2.977,5.3275,6.0907,1.2327,29.95,28.86,0.9267840593141798,0.6821747731768879,0.6049606775559588,1.2476606363069245,6.6503,
6.501,1.587,0.9513,0.8736,5.0442,7.7693,44.42,81.57,1072.9,11.5486,2.964,5.2727,6.034,1.2292,29.92,28.68,0.9180207472688884,0.6763611768684478,0.6011060351045925,1.2487512487512489,6.625,
6.49,1.567,0.9486,0.8666,5.0315,7.7673,44.24,81.31,1068.4,11.5237,2.961,5.2398,6.0258,1.223,29.86,28.67,0.9143275121148396,0.6747183051076175,0.5991252770954406,1.2394645513138325,6.581,
6.492,1.5745,0.9492,0.864,5.0149,7.7652,44.27,81.23,1065.5,11.505,2.961,5.2247,5.9968,1.2222,29.81,28.67,0.9115770282588879,0.6724949562878278,0.5991611743559018,1.2363996043521266,6.573,
6.4955,1.5835,0.9489,0.8609,5.0127,7.7671,44.47,81.02,1071.3,11.558,2.973,5.2447,6.0239,1.225,29.96,28.56,0.9156670634557275,0.6722689075630252,0.6047411707789067,1.2420817289777666,6.6234,
6.4925,1.603,0.9579,0.8582,5.0183,7.77,44.35,80.69,1076.3,11.6295,2.974,5.3154,6.0808,1.2312,30.03,28.56,0.9289363678588016,0.672992798977051,0.6051803437424352,1.2663036596175763,6.6525,
6.4931,1.6172,0.9667,0.8698,5.1125,7.7717,44.76,80.12,1081.3,11.693,2.9975,5.4465,6.1901,1.2382,30.16,28.62,0.9396729937981582,0.6857299595419324,0.6087538808059901,1.271132579128003,6.745,
6.4925,1.6037,0.9616,0.8732,5.1454,7.7697,44.72,80.51,1085.1,11.5831,3.001,5.464,6.2262,1.2337,30.15,28.6,0.9291089844838799,0.689893066574681,0.6091246878235975,1.2572290671360322,6.6501,
6.4937,1.621,0.966,0.8753,5.2126,7.7717,44.68,80.66,1081.0,11.6303,2.9865,5.4937,6.2712,1.2335,30.19,28.61,0.9298865538404315,0.6992518005733865,0.6120700208103808,1.2621481761958855,6.751,
6.4915,1.6069,0.9611,0.8805,5.1922,7.7725,44.75,80.75,1082.2,11.592,2.987,5.446,6.2357,1.2335,30.16,28.59,0.9256687957048968,0.6964758322886196,0.6123323740126141,1.2610340479192939,6.7809,
6.4915,1.619,0.9581,0.8846,5.2249,7.7699,44.59,80.78,1076.0,11.6041,2.979,5.4745,6.2852,1.2321,30.12,28.5,0.9297136481963556,0.7008199593524423,0.6093102607847917,1.2637432073802604,6.84,
6.4986,1.6192,0.9656,0.8842,5.24,7.7719,44.98,80.75,1088.0,11.6698,3.012,5.5152,6.3036,1.241,30.27,28.58,0.938790837401427,0.7027900766041183,0.6138735420503376,1.25517760763148,6.891,
6.4977,1.6382,0.9708,0.8907,5.2725,7.7724,44.86,80.76,1086.8,11.7463,3.0,5.5584,6.3745,1.2458,30.23,28.64,0.9465215333648841,0.7071635669330316,0.6180851721367204,1.2732365673542145,7.0201,
6.5073,1.6266,0.9701,0.8818,5.2444,7.7771,45.15,80.82,1091.7,11.722,3.042,5.5326,6.3202,1.25,30.28,28.8,0.9416195856873822,0.703284337857796,0.6157635467980295,1.2738853503184713,6.9781,
6.5057,1.6335,0.9772,0.8848,5.2667,7.7744,45.13,81.39,1088.3,11.7661,3.04,5.6138,6.3593,1.2494,30.31,28.84,0.9488566277635448,0.7064641469445426,0.6170554115759596,1.2850167052171677,6.9947,
6.5029,1.6115,0.9722,0.8792,5.2262,7.7745,45.06,81.37,1087.6,11.7173,3.031,5.5512,6.2968,1.2408,30.23,28.84,0.941885655081473,0.7007708479327259,0.619271736437949,1.2669453946534905,6.917,
6.5042,1.6179,0.9703,0.884,5.2324,7.7743,44.9,81.78,1086.0,11.6716,3.0295,5.5281,6.2788,1.2399,30.26,28.82,0.9421518748822311,0.7015574575557738,0.6180851721367204,1.2691965985531157,6.8888,
6.4917,1.6155,0.9735,0.8776,5.2615,7.7733,44.99,81.64,1082.7,11.6555,3.01,5.5384,6.3104,1.2384,30.25,28.81,0.9394964299135663,0.7056167090036692,0.6164468006411047,1.2603982858583311,6.9044,
6.505,1.6345,0.9791,0.8831,5.3203,7.7772,45.22,81.81,1097.8,11.7335,3.058,5.6176,6.3796,1.2488,30.4,28.9,0.9527439024390243,0.7135212272565109,0.6210408644888833,1.268874508311128,7.0215,
6.499,1.6287,0.9773,0.88,5.2848,7.7767,45.21,82.12,1093.2,11.6986,3.0485,5.5589,6.3332,1.246,30.38,28.92,0.9474182851729037,0.7088679379031686,0.6178560395427866,1.2537612838515546,6.9967,
6.493,1.6264,0.9765,0.872,5.2863,7.7813,45.32,81.96,1101.6,11.682,3.06,5.5564,6.3157,1.246,30.42,28.99,0.9490367277213627,0.7091192738618636,0.61436382625791,1.25,7.0276,
6.4913,1.6232,0.9809,0.8666,5.2915,7.7855,45.33,81.44,1089.0,11.691,3.043,5.5257,6.3194,1.2461,30.42,28.89,0.9442870632672333,0.7098239636570131,0.6117704637220115,1.2371644191513052,6.9875,
6.492,1.5985,0.9771,0.852,5.2182,7.7839,45.17,80.75,1082.2,11.6113,3.025,5.4205,6.2244,1.236,30.3,28.87,0.9336196433572963,0.6999370056694897,0.6062810719049352,1.2214486380847687,6.905,
6.492,1.5985,0.9771,0.852,5.2182,7.7839,45.17,80.75,1082.2,11.6113,3.025,5.4205,6.2244,1.236,30.3,28.87,0.9336196433572963,0.6999370056694897,0.6062810719049352,1.2214486380847687,6.905,
6.4786,1.5833,0.9688,0.8525,5.1847,7.7777,45.04,81.29,1078.0,11.579,3.008,5.3822,6.1779,1.2342,30.31,28.64,0.9380863039399624,0.6956037840845855,0.6083095078776082,1.2149192078726765,6.8185,
6.478,1.5831,0.9713,0.8401,5.1662,7.7767,44.84,80.82,1076.2,11.6362,3.008,5.3791,6.1812,1.231,30.2,28.58,0.9331840238895109,0.692952671332548,0.6100909035446281,1.215953307392996,6.7763,
6.4824,1.5813,0.9794,0.8438,5.1669,7.7797,44.86,80.98,1081.4,11.6839,3.015,5.401,6.23,1.2356,30.3,28.77,0.941885655081473,0.6931928462498267,0.6125574272588055,1.2294074256208507,6.7661,
6.4796,1.5722,0.9768,0.8352,5.1046,7.7771,44.82,80.38,1077.0,11.6585,3.008,5.3392,6.1414,1.2292,30.27,28.66,0.9333582228859437,0.6847439057792386,0.6098676587180583,1.226391954868776,6.712,
6.4796,1.5799,0.9784,0.836,5.0982,7.779,44.78,80.19,1078.55,11.6931,3.004,5.3565,6.1651,1.2287,30.26,28.62,0.9313588525658936,0.6839945280437757,0.6111722283339445,1.224889759921607,6.759,
6.481,1.5748,0.9743,0.8388,5.0802,7.7787,44.67,80.21,1081.8,11.735,3.0035,5.3442,6.1431,1.2283,30.28,28.72,0.9334453467749464,0.6814310051107325,0.608124543906592,1.2183235867446394,6.721,
6.4754,1.581,0.9778,0.8369,5.1112,7.7814,44.72,79.87,1080.0,11.792,3.015,5.3869,6.1754,1.2315,30.38,28.71,0.9402914903620123,0.6855419208884623,0.6104633416763324,1.224589762429586,6.7291,
6.4757,1.5832,0.9732,0.8412,5.1311,7.7826,44.64,80.07,1082.8,11.7786,3.0205,5.4087,6.2142,1.2292,30.39,28.71,0.9396729937981582,0.6880418329434429,0.6104260774020266,1.2055455093429777,6.726,
6.4801,1.5974,0.9769,0.8419,5.1913,7.7826,44.72,80.26,1084.0,11.8668,3.019,5.4756,6.3241,1.2345,30.42,28.78,0.9463423866754992,0.6961364427427775,0.6152331733727082,1.2140342357654486,6.7941,
6.483,1.5892,0.9778,0.8369,5.1908,7.7851,44.85,80.16,1085.2,11.88,3.04,5.4448,6.3495,1.2371,30.46,28.82,0.946790380609733,0.6959910913140311,0.613195977434388,1.2291052114060963,6.7925,
6.4794,1.5808,0.9684,0.8444,5.1535,7.7841,44.74,80.5,1082.4,11.7986,3.029,5.393,6.313,1.2307,30.42,28.84,0.9353661958656815,0.6909417536101706,0.6102025872589699,1.2218963831867058,6.755,
6.482,1.594,0.9778,0.8508,5.2449,7.7895,44.79,80.71,1083.0,11.8819,3.031,5.5163,6.4535,1.2365,30.51,28.82,0.9415309292910272,0.7031854299978905,0.6165988407941794,1.2356357345854443,6.8219,
6.4746,1.6106,0.9842,0.8507,5.2694,7.7976,44.88,80.7,1091.15,11.9717,3.047,5.5402,6.4909,1.2405,30.59,28.92,0.948676596148373,0.7064641469445426,0.6199628022318661,1.2448649321548613,6.8724,
6.47,1.596,0.9797,0.8462,5.2068,7.7921,44.76,80.1,1085.8,11.904,3.0355,5.5083,6.399,1.2332,30.53,28.99,0.9416195856873822,0.6980315510261064,0.6178178672927221,1.2335019119279635,6.7606,
6.472,1.5932,0.9785,0.8416,5.2076,7.7929,44.92,80.26,1082.25,11.8842,3.0425,5.5352,6.3952,1.2349,30.54,28.95,0.9445546424860678,0.6983240223463687,0.6170554115759596,1.231830500123183,6.7771,
6.465,1.5882,0.9722,0.8433,5.1801,7.7899,44.84,80.15,1078.45,11.8068,3.028,5.495,6.3567,1.2312,30.46,28.86,0.9435742592942064,0.6944926731022988,0.6160670280926565,1.231527093596059,6.7275,
6.4628,1.5872,0.9725,0.8356,5.1781,7.7891,44.82,80.06,1073.85,11.7793,3.0231,5.4427,6.3538,1.2306,30.38,28.84,0.9404683532399135,0.6942997986530585,0.6199243692269544,1.222643354933366,6.7602,
6.4676,1.5904,0.98,0.8379,5.264,7.7906,44.89,80.45,1082.85,11.8687,3.03,5.5104,6.503,1.2385,30.58,28.86,0.9538344143456696,0.7059155724975292,0.6258997308631158,1.2335019119279635,6.8612,
6.4737,1.5949,0.9847,0.8373,5.2564,7.7874,44.99,80.32,1078.7,11.8832,3.038,5.4783,6.4782,1.2372,30.69,28.88,0.9502993442934524,0.7047713017125943,0.6255864873318736,1.231830500123183,6.8899,
6.4815,1.5941,0.9859,0.8367,5.222,7.7873,44.94,80.89,1084.95,11.8936,3.056,5.4629,6.4393,1.2412,30.9,28.94,0.9579461634256154,0.7001820473323065,0.6260956674179815,1.2408487405385284,6.875,
6.4699,1.579,0.9819,0.8298,5.191,7.7843,45.0,80.85,1080.3,11.8375,3.047,5.4261,6.4384,1.2387,30.94,28.9,0.95047999239616,0.6959910913140311,0.6243756243756244,1.2344155042587335,6.8341,
6.4633,1.569,0.9703,0.8349,5.1699,7.7819,44.78,80.8,1073.0,11.768,3.033,5.3863,6.3526,1.2327,30.79,28.9,0.93694368968425,0.6930967563071805,0.6222775357809583,1.21580547112462,6.8215,
6.4635,1.5595,0.9642,0.8413,5.1355,7.7814,44.59,80.64,1066.3,11.7191,3.018,5.3749,6.3027,1.2273,30.7,28.79,0.9317927692881104,0.6885629690835228,0.6223937262712392,1.2071463061323031,6.7563,
6.4645,1.5558,0.9608,0.8479,5.1415,7.7802,44.62,80.81,1065.05,11.6294,3.008,5.367,6.2746,1.2264,30.76,28.75,0.9298865538404315,0.6892748828232699,0.6222775357809583,1.2087513598452797,6.7225,
6.4645,1.5558,0.9608,0.8479,5.1415,7.7802,44.62,80.81,1065.05,11.6294,3.008,5.367,6.2746,1.2264,30.76,28.75,0.9298865538404315,0.6892748828232699,0.6222775357809583,1.2087513598452797,6.7225,
6.466,1.5636,0.9608,0.8452,5.1537,7.7803,44.35,81.14,1065.0,11.6226,3.007,5.3499,6.2613,1.2274,30.46,28.77,0.9347541596560104,0.691085003455425,0.6216972334473111,1.207437816952427,6.7301,
6.467,1.5655,0.9656,0.8393,5.2052,7.7817,44.48,80.9,1066.5,11.6361,3.0103,5.4022,6.3427,1.2287,30.45,28.83,0.9349289454001495,0.6978854072161351,0.6250781347668458,1.207437816952427,6.7402,
6.4655,1.5543,0.9585,0.844,5.1966,7.7828,44.32,81.26,1063.9,11.5725,3.008,5.3888,6.323,1.223,30.28,28.81,0.929022668153103,0.6969126768415917,0.6262917266862905,1.2042389210019266,6.6771,
6.4645,1.5631,0.9627,0.8376,5.2336,7.7818,44.41,80.64,1056.9,11.6279,2.9915,5.4169,6.3898,1.2217,30.22,28.75,0.9322270905192505,0.7017051434987018,0.6238303181534622,1.1997600479904018,6.7045,
6.4671,1.5776,0.9663,0.8351,5.3141,7.7885,44.48,80.37,1057.6,11.7268,3.008,5.5174,6.5488,1.2272,30.3,28.82,0.9379103357719002,0.7125552230297848,0.6276675872457946,1.2054001928640308,6.8278,
6.472,1.576,0.9667,0.8335,5.3203,7.7939,44.6,79.53,1064.05,11.7889,3.031,5.5641,6.5498,1.2248,30.31,28.91,0.9410878976096367,0.7135721421435707,0.6273525721455457,1.2181751735899622,6.8749,
6.4675,1.5708,0.9582,0.8213,5.2634,7.7885,44.52,78.99,1055.1,11.7111,3.018,5.507,6.4668,1.2176,30.07,28.87,0.9291089844838799,0.7058657443354274,0.620693935820247,1.1961722488038278,6.8224,
6.459,1.5733,0.9584,0.8167,5.2582,7.7892,44.5,79.11,1055.55,11.7086,3.004,5.5341,6.4937,1.2175,30.06,28.81,0.9310120100549296,0.7051191651389085,0.6201550387596899,1.184413123297406,6.843,
6.461,1.574,0.9542,0.8158,5.2666,7.7933,44.51,79.03,1058.0,11.7123,3.005,5.5507,6.4911,1.2173,30.06,28.87,0.9384384384384383,0.7064142413111049,0.6192333890643383,1.1849745230477544,6.8926,
6.4688,1.5833,0.9616,0.8177,5.3101,7.7964,44.6,79.1,1061.85,11.7972,3.0125,5.611,6.5991,1.2192,30.01,28.93,0.9465215333648841,0.7121492664862555,0.6240639041437843,1.1866619200189865,6.9958,
6.4631,1.5675,0.9505,0.8166,5.2667,7.7942,44.48,78.91,1059.6,11.7042,3.005,5.5311,6.517,1.2152,29.88,28.88,0.9346667912889054,0.7064142413111049,0.6197706848466068,1.168770453482936,6.9536,
6.4581,1.5655,0.9479,0.8204,5.2531,7.7912,44.44,78.76,1053.95,11.6708,2.996,5.496,6.462,1.2138,29.88,28.86,0.9322270905192505,0.70482097547223,0.6196170766466325,1.1697274535033337,6.8897,
6.4535,1.5538,0.9449,0.8172,5.1868,7.7919,44.4,78.47,1054.5,11.6198,2.9935,5.4139,6.3195,1.2102,29.87,28.88,0.9227646027498384,0.6957973838018369,0.6134592969756456,1.1586142973004288,6.7951,
6.4464,1.5509,0.95,0.8166,5.1869,7.7903,44.34,78.44,1050.25,11.624,2.9735,5.4084,6.3402,1.2082,29.76,28.81,0.921574048474795,0.6960879855213699,0.6127826459954654,1.156737998843262,6.7782,
6.445,1.5402,0.9448,0.8062,5.191,7.792,44.39,78.31,1053.45,11.663,2.9715,5.417,6.334,1.207,29.73,28.85,0.9214042200313278,0.6965243435258063,0.6140620202640467,1.1544677903486493,6.7564,
6.4411,1.5375,0.9448,0.8027,5.142,7.7904,44.1,78.04,1049.2,11.6226,2.9535,5.3535,6.2573,1.2034,29.68,28.82,0.9139097057210747,0.689893066574681,0.6100536847242557,1.1485012059262663,6.6719,
6.4428,1.566,0.9474,0.8023,5.1842,7.7909,44.15,77.99,1052.5,11.6479,2.941,5.3946,6.3244,1.2031,29.73,28.77,0.9069472156720478,0.6957489737702637,0.6113590511707526,1.1500862564692351,6.67,
